,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.8611111111111112,0.44285714285714284,0.484375,0.4626865671641791,0.4140625,0.1341959972394755
cluster_1,0.8611111111111112,0.45588235294117646,0.4696969696969697,0.46268656716417916,0.5959595959595959,0.223015873015873
cluster_2,0.5,0.46923076923076923,0.475,0.45819397993311034,0.478125,0.6163538936190972
