,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.7558139534883721,0.7558139534883721,0.7675339366515836,0.75311004784689,0.8885746606334841,0.9194739400161912
cluster_1,0.7674418604651163,0.7683982683982684,0.7695652173913043,0.7673160173160174,0.8603260869565217,0.8448642582422987
cluster_2,0.7093023255813954,0.7227777777777777,0.7187670485542825,0.7089481521591987,0.8516093835242772,0.8717786103020574
