,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.5,0.4857142857142857,0.4857142857142857,0.48571428571428577,0.4825396825396826,0.4183993116308107
cluster_1,0.9166666666666666,0.4583333333333333,0.5,0.4782608695652174,0.7626262626262627,0.18253968253968253
cluster_2,0.8888888888888888,0.45714285714285713,0.48484848484848486,0.4705882352941177,0.8333333333333333,0.31666666666666665
