,cluster_0,cluster_1,cluster_2
nucleus_gradient_mean_Robust_Kurtosis,0.003002188631709327,0.0,0.0
nucleus_gradient_sd_Median,0.005652855005189491,0.0028968080454744214,0.0
nucleus_gradient_sd_Inter_Quartile_Range,0.002856738263217174,0.01794221074634207,0.014672377889503763
nucleus_gradient_sd_Robust_Skewness,0.022684377630045813,0.0019121781091685226,0.0
nucleus_gradient_sd_Robust_Kurtosis,0.011274561393605853,0.0,0.0
nucleus_intensity_mean_Median,0.004302656443226924,0.013927404408200464,0.004446101505336267
nucleus_intensity_mean_Inter_Quartile_Range,0.007663112996162438,0.0,0.0
nucleus_intensity_mean_Robust_Skewness,0.005175585326478732,0.0,0.0
nucleus_intensity_mean_Robust_Kurtosis,0.0038089564209754724,0.0,0.0
nucleus_intensity_sd_Median,0.002534813247965213,0.0,0.0
nucleus_intensity_sd_Inter_Quartile_Range,0.0038574303660682736,0.0,0.0
nucleus_intensity_sd_Robust_Skewness,0.00367345563022927,0.0,0.0
nucleus_intensity_sd_Robust_Kurtosis,0.0033171060330553542,0.0,0.0
nucleus_intensity_total_Median,0.00258804894929906,0.0,0.0
nucleus_intensity_total_Inter_Quartile_Range,0.005987669074390163,0.0,0.0
nucleus_intensity_total_Robust_Skewness,0.0006861888365189184,0.0,0.0
nucleus_intensity_total_Robust_Kurtosis,0.007062119630629266,0.0,0.0
nucleus_major_axis_Median,0.0022234606905180278,0.0,0.0
nucleus_major_axis_Inter_Quartile_Range,0.003933645152670371,0.0,0.0
nucleus_major_axis_Robust_Skewness,0.0028703097862773125,0.0,0.0
nucleus_major_axis_Robust_Kurtosis,0.0034893086154103576,0.0,0.0
nucleus_max_curvature_s1_Median,0.003924496100741921,0.0,0.0
nucleus_max_curvature_s1_Inter_Quartile_Range,0.002694879101628309,0.005561871447310891,0.0
nucleus_max_curvature_s1_Robust_Skewness,0.003877371923852263,0.0,0.0
nucleus_max_curvature_s1_Robust_Kurtosis,0.0023717898374747393,0.0,0.0
nucleus_minor_axis_Median,0.0007331940341523163,0.0012287855523128856,0.0
nucleus_minor_axis_Inter_Quartile_Range,0.0008886331200946762,0.0,0.0
nucleus_minor_axis_Robust_Skewness,0.00019689792885669186,0.0,0.0
nucleus_minor_axis_Robust_Kurtosis,0.005840874230120814,0.0,0.0
nucleus_orientation_Median,0.00756430648617584,0.0,0.0
nucleus_orientation_Inter_Quartile_Range,0.005973958738649932,0.0,0.0
nucleus_orientation_Robust_Skewness,0.0016043763171349913,0.0,0.0
nucleus_orientation_Robust_Kurtosis,0.0035681707386757177,0.0,0.0
nucleus_perimeter_Median,0.006003746380653699,0.0,0.0
nucleus_perimeter_Inter_Quartile_Range,0.00010188389081122646,0.027076551185804144,0.0
nucleus_perimeter_Robust_Skewness,0.00194110538999106,0.0,0.0
nucleus_perimeter_Robust_Kurtosis,0.006917363571014641,0.012460485139235285,0.0
nucleus_texture_feature_0_mean_Median,0.002670225508858733,0.0,0.0
nucleus_texture_feature_0_mean_Inter_Quartile_Range,0.0027224416140866825,0.0,0.0
nucleus_texture_feature_0_mean_Robust_Skewness,0.002837514761522375,0.053247749947673215,0.0
nucleus_texture_feature_0_mean_Robust_Kurtosis,0.007315354073871738,0.0,0.0
nucleus_texture_feature_0_sd_Median,0.00527118594833744,0.0,0.0
