,accuracy,precision,recall,f1score,AUC,AP
ALOX5AP,0.7209302325581395,0.6542124542124542,0.6380327868852459,0.6438923395445135,0.6924590163934427,0.8246423270832582
AMICA1---Cluster1,0.627906976744186,0.6159502262443439,0.6138888888888889,0.6145658263305322,0.7052777777777777,0.5976550312350395
AMIGO2,0.6976744186046512,0.6957983193277311,0.690671031096563,0.6916712630998345,0.7408619749045281,0.7296042467507283
AMT---Cluster1,0.686046511627907,0.6872222222222222,0.6826558265582656,0.6825700615174299,0.7029810298102981,0.7122199831250741
ANGPT1---Cluster2,0.6976744186046512,0.6285714285714286,0.6636363636363636,0.6334426229508197,0.7083333333333334,0.4595145686957758
ANK3---Cluster1,0.5581395348837209,0.5288515406162465,0.5311554748941318,0.5271990740740741,0.5716878402903811,0.43688687238374113
ANKRD35---Cluster1,0.6511627906976745,0.6657239819004526,0.6592391304347827,0.6494565217391304,0.7489130434782609,0.7380174796830381
ANKRD45---Cluster1,0.6976744186046512,0.5590062111801242,0.5802816901408451,0.5608798114689709,0.5849765258215963,0.22738834318843368
ANKRD5---Cluster1,0.5697674418604651,0.5597587719298246,0.5610644257703081,0.5597066555970666,0.6218487394957983,0.7418039816555007
ANKRD9---Cluster2,0.6511627906976745,0.6518640350877194,0.649891774891775,0.6494565217391304,0.7440476190476191,0.696041750187088
ANUBL1,0.6627906976744186,0.6633333333333333,0.6593495934959349,0.6590567327409432,0.7479674796747967,0.780643368916093
ANXA11,0.7790697674418605,0.6885310290652003,0.6818181818181819,0.684981684981685,0.7863636363636364,0.9159332714918262
ANXA2---Cluster1,0.7093023255813954,0.6994444444444444,0.7011204481792717,0.7001812857342072,0.8061624649859944,0.8760732983867702
AOX1---Cluster1,0.5813953488372093,0.583011583011583,0.5813953488372093,0.5793478260869566,0.6846944294213088,0.7407008178358905
APCDD1L---Cluster1,0.6511627906976745,0.5138888888888888,0.5120738636363636,0.5113636363636364,0.4829545454545455,0.7706740390148656
APITD1---Cluster1,0.5581395348837209,0.4971751412429378,0.4972776769509982,0.4969211822660099,0.5601935874168179,0.36598646045877054
APOBEC3C,0.7790697674418605,0.7796469939327082,0.7755434782608696,0.7766233766233767,0.8521739130434782,0.8178620954460082
APOC2---Cluster1,0.7209302325581395,0.7198879551820728,0.7141298417894163,0.7153888582460011,0.7539552645935624,0.7125090589676695
APOL6---Cluster1,0.6511627906976745,0.6511627906976745,0.6541643684500827,0.6494565217391305,0.6458907887479316,0.6650800580972691
AQP4,0.6627906976744186,0.6609383524277141,0.6603260869565217,0.660541717707908,0.742663043478261,0.7941400311824468
AQP5---Cluster1,0.6976744186046512,0.704185520361991,0.6953463203463204,0.6935307017543859,0.6942640692640693,0.691513664462309
ARC,0.7093023255813954,0.6919470490899062,0.7071428571428571,0.6943852167732765,0.7607142857142857,0.8432137331807227
ARHGAP25---Cluster1,0.6744186046511628,0.6527525710828797,0.6443682104059463,0.6469208211143695,0.6798170383076043,0.7663685033179413
ARHGDIB---Cluster1,0.7558139534883721,0.7226255293405929,0.7266009852216748,0.7244851258581236,0.7472290640394088,0.8501764194244388
ARHGEF19,0.6627906976744186,0.6577495863210149,0.6567982456140351,0.6571821305841925,0.7214912280701754,0.6499795069628395
ARL11---Cluster2,0.6976744186046512,0.6702964307320024,0.6651026392961876,0.6672619047619047,0.7519061583577712,0.6480893085212861
ARL4C---Cluster1,0.7674418604651163,0.7541452258433391,0.7541452258433391,0.7541452258433391,0.8256146369353916,0.7780067407269176
ARMCX2,0.4883720930232558,0.4969187675070028,0.4969994544462629,0.48726287262872625,0.5280960174577196,0.563607153206408
ARNTL2---Cluster1,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.8020551649540292,0.7990144380239208
ARSA---Cluster1,0.6627906976744186,0.6577495863210149,0.6567982456140351,0.6571821305841925,0.7510964912280702,0.762590881032808
ARSD,0.47674418604651164,0.44328703703703703,0.4439679817038308,0.44356578001437813,0.46483704974271006,0.6043788122316003
ARSK,0.6744186046511628,0.6571428571428571,0.6493212669683258,0.6516203703703705,0.6651583710407241,0.7700179271160983
ASPHD2---Cluster1,0.5813953488372093,0.5099431818181819,0.5083333333333333,0.5038461538461538,0.6375000000000001,0.7979999914315151
ATP10D,0.6162790697674418,0.5428571428571428,0.5527472527472528,0.5401069518716577,0.5538461538461539,0.27974807475192476
ATP1A1,0.686046511627907,0.660655737704918,0.6417824074074074,0.645766590389016,0.71875,0.8088635900441649
ATP5G3,0.6046511627906976,0.5627777777777778,0.5856060606060607,0.5498768472906405,0.40454545454545454,0.22429395446625933
ATP6V1G2,0.6395348837209303,0.6042622950819672,0.5920138888888888,0.5932875667429443,0.6331018518518519,0.7435095783609377
AVIL,0.627906976744186,0.6342391304347825,0.6372222222222221,0.62710027100271,0.6849999999999999,0.6062865367041443
B3GNT8,0.5697674418604651,0.569767441860465,0.5701086956521739,0.5692432651956139,0.557608695652174,0.5443564271119734
BACE2---Cluster1,0.6511627906976745,0.6478260869565218,0.6491228070175439,0.6481178396072014,0.7242324561403509,0.7409948596360406
BAK1---Cluster1,0.5465116279069767,0.5414620840152755,0.5416666666666667,0.5414900888585099,0.5841557017543859,0.6563834398119116
BASP1,0.6395348837209303,0.5665024630541872,0.5745341614906833,0.5679792578188301,0.634920634920635,0.3924619138703759
BATF---Cluster1,0.7441860465116279,0.741304347826087,0.743421052631579,0.7419530823786143,0.777138157894737,0.7698462297038161
BATF2,0.7441860465116279,0.7333333333333334,0.7375565610859729,0.735014005602241,0.8003393665158371,0.687935530269379
BCAT2---Cluster2,0.6627906976744186,0.6487268518518519,0.6439775910364145,0.6454868514570007,0.7176470588235294,0.8054402616616008
BDKRB2---Cluster1,0.7209302325581395,0.7171052631578947,0.7171052631578947,0.7171052631578947,0.7395833333333335,0.7868161775676463
BEST3,0.5930232558139535,0.5320629159104658,0.533974358974359,0.5322455322455323,0.4435897435897436,0.27633049990868713
BIRC3,0.6395348837209303,0.6390692640692641,0.6392953929539296,0.6390957086774063,0.6856368563685636,0.7145333687233449
BLOC1S1---Cluster1,0.5813953488372093,0.5827922077922079,0.5838815789473684,0.5804878048780489,0.6710526315789473,0.7549664379248294
BLOC1S2,0.8604651162790697,0.8506944444444444,0.8506944444444444,0.8506944444444444,0.9212962962962963,0.8951037693915136
BST2---Cluster1,0.7325581395348837,0.7325581395348837,0.7326839826839827,0.7325219743069642,0.8338744588744589,0.795272498376612
BTG3,0.6395348837209303,0.6365740740740741,0.6287506819421713,0.628224794310417,0.6764866339334424,0.7558048218035318
BVES,0.5930232558139535,0.5668953687821612,0.5677083333333333,0.5672178289000719,0.6140046296296297,0.46731642241169236
C10orf10,0.6162790697674418,0.6299435028248588,0.612012987012987,0.6006753904601096,0.6866883116883116,0.7221503636670741
C10orf107,0.7674418604651163,0.7680216802168022,0.7674418604651163,0.7673160173160174,0.8318009734991887,0.8312208816198922
C10orf35---Cluster2,0.5581395348837209,0.5657608695652174,0.5684389140271493,0.5559782608695651,0.5740950226244343,0.6537260370749192
C10orf81,0.6162790697674418,0.5833333333333333,0.5743281875357347,0.5743212839358032,0.6112064036592338,0.49559192351865955
C11orf63,0.7906976744186046,0.7905844155844155,0.7905844155844155,0.7905844155844156,0.8641774891774892,0.829834675401085
C11orf9---Cluster1,0.5116279069767442,0.4967105263157895,0.4965277777777778,0.49411764705882355,0.4600694444444444,0.625715607655274
C13orf29---Cluster1,0.7674418604651163,0.7658536585365854,0.76759410801964,0.7663043478260869,0.834151663938898,0.810183339287936
C14orf106---Cluster1,0.686046511627907,0.6995425957690109,0.6888528138528138,0.6825700615174299,0.7516233766233766,0.7349540918275311
C14orf50---Cluster1,0.686046511627907,0.6545698924731183,0.6348973607038123,0.6391608391608392,0.7049853372434017,0.7927246615005145
C15orf48,0.627906976744186,0.575,0.5807692307692307,0.5763546798029556,0.6185897435897436,0.8062541694412985
C16orf45,0.627906976744186,0.6018518518518519,0.6018518518518519,0.6018518518518519,0.6898148148148149,0.7911601239650761
C1orf135---Cluster1,0.7558139534883721,0.6772893772893773,0.671875,0.6744186046511629,0.7272727272727272,0.42578241332668043
C1orf59---Cluster2,0.627906976744186,0.558974358974359,0.558974358974359,0.558974358974359,0.5756410256410256,0.7657099802222805
C1orf85,0.5930232558139535,0.5888157894736843,0.5883797054009821,0.5885167464114833,0.6110201854882705,0.5539989643641899
C1QTNF2---Cluster1,0.6744186046511628,0.5954301075268817,0.5954301075268817,0.5954301075268817,0.6391129032258064,0.4123530091838941
C1S---Cluster1,0.6511627906976745,0.6494444444444445,0.646195652173913,0.6463815789473684,0.6619565217391303,0.6448337742856947
C20orf195---Cluster2,0.7906976744186046,0.788961038961039,0.7966666666666666,0.7888707037643208,0.8633333333333334,0.7430088082085528
C21orf63,0.7674418604651163,0.7662337662337663,0.7697368421052632,0.7663043478260869,0.8541666666666666,0.8853857492470919
C2orf3,0.6627906976744186,0.6619047619047619,0.6570652173913043,0.6571821305841924,0.7527173913043478,0.765241304318065
C2orf39---Cluster1,0.5813953488372093,0.5701754385964912,0.5723981900452488,0.5700000000000001,0.6317873303167421,0.7074409874582503
C3orf14---Cluster2,0.6744186046511628,0.5707384403036577,0.575091575091575,0.5724431818181819,0.6725274725274726,0.856986401631983
C3orf52---Cluster1,0.5581395348837209,0.5528455284552846,0.555746140651801,0.549365692222835,0.5934819897084048,0.48120275201539164
C3orf64---Cluster1,0.6976744186046512,0.696969696969697,0.6978260869565217,0.6970189701897018,0.7744565217391304,0.7828702787376365
C4orf39,0.6976744186046512,0.6754032258064516,0.6510416666666667,0.6557881773399015,0.3836805555555555,0.36532260714093234
C4orf6,0.7325581395348837,0.7271739130434782,0.7341736694677872,0.7281099656357388,0.7647058823529411,0.8258782763152576
C5orf25,0.6046511627906976,0.6199669056811914,0.6218487394957983,0.6044372294372294,0.42492997198879556,0.4262271386638842
C5orf35,0.6627906976744186,0.6172619047619048,0.6236660389202762,0.6195270785659802,0.6930320150659134,0.8504113369379845
C6orf141---Cluster1,0.7441860465116279,0.7436314363143631,0.7436314363143631,0.7436314363143631,0.7807588075880758,0.7038917386593059
C6orf15,0.7325581395348837,0.7126696832579186,0.7205278592375366,0.7156002875629044,0.8070381231671555,0.713136410230529
C6orf150---Cluster1,0.6744186046511628,0.6494047619047618,0.6452546296296297,0.6469208211143695,0.6637731481481481,0.7417873204296561
C7orf16,0.6511627906976745,0.5751231527093597,0.5866477272727273,0.5770491803278689,0.5681818181818181,0.4347486592232193
C7orf23,0.7325581395348837,0.7334969994544462,0.7316017316017316,0.7316510649843984,0.7673160173160173,0.7947295531823223
C7orf31,0.6395348837209303,0.6148809523809524,0.6103487707261293,0.6117664191058687,0.6129216695254431,0.47881510413659323
C7orf46---Cluster1,0.5813953488372093,0.5848238482384824,0.5863210148924434,0.5804878048780489,0.5865968008825152,0.6707363305153483
C8orf38---Cluster1,0.7093023255813954,0.6985294117647058,0.6966386554621848,0.6974813564091741,0.7585434173669467,0.6253615229735936
C8orf79,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.6976744186046512,0.7522985397512169,0.7816758022527182
C9orf167---Cluster1,0.5930232558139535,0.5930232558139534,0.5972850678733032,0.5885167464114833,0.6453619909502262,0.5174242122499523
C9orf25---Cluster2,0.6976744186046512,0.6370967741935484,0.6307692307692307,0.6334426229508197,0.691025641025641,0.5440425722702608
C9orf40---Cluster2,0.5348837209302325,0.5166256157635468,0.5148026315789473,0.5082904516866781,0.6173245614035088,0.6442010581535059
C9orf64---Cluster1,0.6627906976744186,0.6593495934959349,0.6633333333333333,0.6590567327409432,0.7255555555555556,0.7882799995031224
C9orf68,0.7325581395348837,0.7320652173913043,0.7314363143631436,0.7316510649843984,0.8094850948509484,0.7979650945762511
C9orf89---Cluster2,0.7558139534883721,0.5967032967032967,0.6486486486486487,0.6062786134728582,0.6666666666666667,0.3040851882956288
C9orf95---Cluster1,0.6511627906976745,0.6146627565982405,0.6182698124621899,0.6160714285714286,0.6539624924379915,0.8034470076859583
CA2,0.6627906976744186,0.6384615384615384,0.6234991423670669,0.6259187040647967,0.7301315037164094,0.7846473067608049
CA3---Cluster1,0.6511627906976745,0.6518640350877194,0.649891774891775,0.6494565217391304,0.6385281385281385,0.6397028470178111
CA5B---Cluster1,0.6627906976744186,0.5634023854362837,0.582516339869281,0.563604549431321,0.6486928104575164,0.8903825806302517
CACNG2---Cluster2,0.686046511627907,0.6660714285714285,0.6595197255574614,0.6618610747051112,0.6889651229273871,0.6539900621792402
CALCRL,0.6395348837209303,0.622204037097654,0.6435897435897435,0.6166786484543494,0.6801282051282052,0.5087216787413718
CAP2,0.6162790697674418,0.6162790697674418,0.6163419913419914,0.6162271805273835,0.6198593073593074,0.5973640564323122
CAPG,0.5581395348837209,0.5385934819897084,0.5378151260504201,0.5378959276018099,0.6070028011204481,0.7231291629286064
CARD9---Cluster1,0.7441860465116279,0.7429347826086956,0.7429347826086956,0.7429347826086957,0.7869565217391304,0.7524793391452884
CASP8---Cluster1,0.6511627906976745,0.6151914626490897,0.6076246334310851,0.6098003629764066,0.7173020527859237,0.8313899772858308
CAV2,0.6976744186046512,0.5732142857142857,0.5582386363636364,0.560879811468971,0.7002840909090909,0.8861528337692921
CBLN2---Cluster1,0.627906976744186,0.5251897860593513,0.5251897860593513,0.5251897860593513,0.5797101449275363,0.35667596975397753
CBR1---Cluster1,0.7674418604651163,0.7683982683982684,0.7695652173913043,0.7673160173160174,0.8130434782608695,0.7939585852479242
CCDC109B---Cluster1,0.7093023255813954,0.7002840909090908,0.6612349914236707,0.6658896658896659,0.6881074899942825,0.7482252366362298
CCDC122,0.6162790697674418,0.5998116760828625,0.5883333333333334,0.5867190913062473,0.6972222222222222,0.7745983397548217
CCDC65,0.7209302325581395,0.7253171538885825,0.7209302325581395,0.7195652173913043,0.7966468361276365,0.7989017660232794
CCDC8---Cluster1,0.627906976744186,0.5527950310559007,0.5480225988700564,0.5488524590163935,0.6308851224105461,0.8000038479086304
CCDC89---Cluster1,0.5813953488372093,0.5529411764705883,0.5571687840290381,0.5520833333333334,0.6197822141560798,0.7896607331742942
CCL5---Cluster1,0.7209302325581395,0.5916666666666667,0.5988562091503268,0.5946582875098193,0.6642156862745098,0.8963656075638191
CCNA1---Cluster1,0.6627906976744186,0.5766045548654244,0.5745967741935484,0.5754893617021277,0.6243279569892474,0.806890197792185
CCND1---Cluster6,0.6627906976744186,0.6590909090909092,0.677858439201452,0.6522102914516805,0.7274652147610405,0.5418786623849071
CCNF---Cluster1,0.6395348837209303,0.5639204545454546,0.556497175141243,0.5576572092251535,0.6038920276208412,0.7912842145994572
CCR1,0.5232558139534884,0.5187534473248758,0.5184782608695653,0.5179767600820233,0.466304347826087,0.4561396886710643
CCR7,0.6976744186046512,0.6949806949806949,0.6928532460447354,0.6935307017543859,0.7332242225859247,0.6113816769053643
CD109---Cluster1,0.7441860465116279,0.7467124070897655,0.7354064375340972,0.7372222222222222,0.82924168030551,0.8477054146917002
CD2,0.7558139534883721,0.7521739130434782,0.7559293987865416,0.75311004784689,0.8378378378378379,0.8619334485641922
CD248,0.7325581395348837,0.7361111111111112,0.7225859247135843,0.7241667828754706,0.8270594653573378,0.7878591421684068
CD300LF,0.7441860465116279,0.7261904761904762,0.7199074074074074,0.7225806451612903,0.8263888888888888,0.6794990762985665
CD33,0.6046511627906976,0.5706018518518519,0.5726190476190476,0.5712609970674487,0.6113095238095237,0.7623807964131326
CD4,0.6511627906976745,0.6518640350877194,0.649891774891775,0.6494565217391304,0.6899350649350648,0.6663549236837841
CD48,0.7325581395348837,0.731111111111111,0.7269503546099291,0.7281099656357388,0.7795962902345881,0.6929264064347291
CD53---Cluster1,0.7093023255813954,0.708130081300813,0.708695652173913,0.7083163749830417,0.7434782608695651,0.7791771536834536
CD69,0.6162790697674418,0.5184659090909091,0.5170491803278688,0.5169361702127659,0.6013114754098361,0.8033022920773136
CD74,0.6744186046511628,0.6209677419354839,0.6108374384236454,0.6141025641025641,0.6970443349753694,0.76172198714652
CD79B---Cluster1,0.6627906976744186,0.5512820512820513,0.5497159090909091,0.5503875968992249,0.6711647727272727,0.8595537180795685
CD83---Cluster1,0.7674418604651163,0.771195652173913,0.771195652173913,0.7674418604651162,0.8054347826086956,0.7518019556654595
CD86,0.7558139534883721,0.6772893772893773,0.671875,0.6744186046511629,0.7947443181818182,0.9169480916992669
CD93---Cluster1,0.6744186046511628,0.6781609195402298,0.6606655755591926,0.6595022624434388,0.745771958537916,0.7514757845253537
CDC42EP3---Cluster1,0.6046511627906976,0.5337301587301587,0.5196759259259259,0.4955141476880607,0.6724537037037037,0.7989942453676157
CDC42EP5---Cluster1,0.5697674418604651,0.5314754098360656,0.5271493212669683,0.5227238638068097,0.588235294117647,0.7176926880542032
CDK4,0.9069767441860465,0.9033251231527094,0.8898809523809523,0.895946763460375,0.9648809523809525,0.9815181832460269
CDKN3,0.7093023255813954,0.7175925925925926,0.7037940379403793,0.7025044970250449,0.7886178861788617,0.8115727100343605
CEBPD---Cluster1,0.7325581395348837,0.6781756180733163,0.6339743589743589,0.6434108527131783,0.7493589743589744,0.5681428203684259
CHAC1---Cluster1,0.686046511627907,0.6633699633699635,0.6290509259259259,0.6318376407166642,0.7106481481481483,0.5549611496452249
CHAF1B,0.5697674418604651,0.5597587719298246,0.5610644257703081,0.5597066555970666,0.5949579831932773,0.5971578214141374
CHI3L2---Cluster1,0.6744186046511628,0.6582633053221288,0.6615208690680389,0.6595022624434389,0.6586620926243568,0.5328602725351625
CHL1,0.6976744186046512,0.6855555555555556,0.6889140271493213,0.6868347338935574,0.6979638009049773,0.5481002653167475
CHRNA9---Cluster1,0.6162790697674418,0.5797237915881983,0.5734953703703703,0.5743212839358032,0.6657986111111112,0.4794593758024007
CHST14---Cluster1,0.7209302325581395,0.7218614718614718,0.7228260869565217,0.7207792207792207,0.7326086956521739,0.7139862586344816
CIB2,0.5930232558139535,0.5799779371207943,0.5820135746606334,0.5802538000278901,0.6102941176470589,0.519042674077605
CIITA---Cluster1,0.7674418604651163,0.7697368421052632,0.7662337662337663,0.7663043478260869,0.8690476190476191,0.8504766767055923
CITED4---Cluster1,0.6162790697674418,0.5862268518518519,0.5873900293255132,0.5867190913062472,0.6263929618768328,0.7465490072824469
CLDN1,0.5813953488372093,0.5701754385964912,0.5723981900452488,0.5700000000000001,0.6368778280542986,0.5151255604639
CLEC12A,0.6976744186046512,0.6855555555555556,0.6889140271493213,0.6868347338935574,0.7313348416289593,0.6762207126708276
CLEC2B---Cluster1,0.7093023255813954,0.7077840552416823,0.6838888888888889,0.6869084025047328,0.6938888888888888,0.6202322010163808
CLN6---Cluster3,0.686046511627907,0.6725490196078432,0.6742081447963801,0.6732798649219078,0.6815610859728507,0.7619370517641179
CNTNAP2---Cluster1,0.6511627906976745,0.6415711947626841,0.6483704974271012,0.6416666666666666,0.747284162378502,0.657884135282706
COCH,0.6395348837209303,0.62,0.6266862170087977,0.6210376687988629,0.6750733137829912,0.7931243718213776
COL12A1---Cluster1,0.5813953488372093,0.5543000627746391,0.5484593837535015,0.546041055718475,0.6694677871148459,0.5409849740871759
COL1A2---Cluster1,0.6627906976744186,0.6327380952380952,0.630791788856305,0.6316644513365826,0.6961876832844575,0.7683541124041707
COL5A1---Cluster1,0.7558139534883721,0.758695652173913,0.7579945799457994,0.7557809330628803,0.8200542005420055,0.8523024203195148
COL5A2,0.686046511627907,0.6872294372294372,0.6887615930169122,0.6856640043319345,0.7364975450081833,0.7732795730935327
COL6A1---Cluster2,0.6627906976744186,0.5363636363636364,0.5351648351648352,0.5356544405138708,0.5340659340659341,0.38236767619909257
COL6A2,0.6046511627906976,0.5763293310463121,0.5782991202346042,0.5769675925925926,0.6885630498533725,0.8068492728072725
COL6A3,0.5116279069767442,0.42310106716886375,0.419672131147541,0.42115384615384616,0.5495081967213116,0.8028644461403014
COL8A1,0.6744186046511628,0.6500857632933105,0.653958944281525,0.6516203703703703,0.7202346041055718,0.5808752864060588
COLEC11---Cluster1,0.686046511627907,0.6794444444444444,0.678157749586321,0.6787048567870486,0.7073910645339218,0.6476588548576145
CPA1---Cluster2,0.7093023255813954,0.6652459016393443,0.6551724137931034,0.6591089265895037,0.6742610837438423,0.8196164239499495
CPA4---Cluster1,0.7674418604651163,0.7697368421052632,0.7662337662337663,0.7663043478260869,0.83495670995671,0.8010135965128767
CPA6,0.7209302325581395,0.7209302325581395,0.7214092140921409,0.7207792207792207,0.7788617886178861,0.8049226962291557
CPNE8---Cluster1,0.6627906976744186,0.5008169934640523,0.5007855459544384,0.5007007007007007,0.5765907305577376,0.8519560623719238
CRB2---Cluster1,0.6395348837209303,0.633218982275586,0.6277412280701754,0.6282247943104169,0.6913377192982456,0.7434310652206596
CRIP1,0.5813953488372093,0.546041055718475,0.546041055718475,0.546041055718475,0.6070381231671554,0.7579245114657986
CROT---Cluster2,0.6046511627906976,0.5916515426497277,0.5835631549917264,0.5820468839336763,0.6359624931053504,0.739881869990011
CRYGD---Cluster1,0.7093023255813954,0.6626373626373626,0.6366995073891626,0.6432719429235109,0.6995073891625616,0.8312280536360445
CSAG1---Cluster1,0.5697674418604651,0.535349567949725,0.525,0.5055167055167056,0.6000000000000001,0.6823395681237818
CSRP1---Cluster1,0.6162790697674418,0.6063348416289593,0.6036955322669608,0.6042392971691535,0.6756756756756757,0.6324401657456824
CSTB,0.8837209302325582,0.8839743589743589,0.8565476190476191,0.8676108374384237,0.9654761904761906,0.9821405377568382
CTSC,0.6511627906976745,0.6238095238095238,0.6203703703703703,0.621700879765396,0.6915509259259259,0.5522359914658248
CTSZ---Cluster1,0.7441860465116279,0.717948717948718,0.6799758015728977,0.6898360655737705,0.719903206291591,0.8072388966081454
CUL1,0.7325581395348837,0.7334969994544462,0.7316017316017316,0.7316510649843984,0.8160173160173159,0.823298476109577
CXCR4---Cluster1,0.5697674418604651,0.5228494623655914,0.5194396798170383,0.5145690312738368,0.6094911377930246,0.7405195147600417
CYB561---Cluster1,0.5930232558139535,0.580672268907563,0.5800000000000001,0.5802538000278901,0.7183333333333334,0.804920040004826
CYB5R1---Cluster1,0.6511627906976745,0.6252354048964219,0.614065180102916,0.6160714285714286,0.7287021154945683,0.834043432029379
CYP27A1,0.8023255813953488,0.8024891774891775,0.8023255813953488,0.8022988505747126,0.8761492698756086,0.8600322983187811
CYP27B1,0.6976744186046512,0.617439120188531,0.598032786885246,0.6029829545454546,0.6065573770491803,0.7833007918784471
CYP2S1---Cluster2,0.7209302325581395,0.6637931034482758,0.678763440860215,0.6692307692307692,0.698252688172043,0.4728624189623399
CYP7B1,0.6046511627906976,0.5904761904761904,0.5904761904761904,0.5904761904761904,0.6375350140056023,0.6816038186405551
DAPP1,0.7558139534883721,0.7230392156862745,0.6713747645951036,0.6839895013123359,0.768361581920904,0.8648558595947979
DCHS1---Cluster1,0.6395348837209303,0.5386363636363636,0.5334426229508197,0.5335083114610674,0.6275409836065574,0.3835049867721147
DCTD---Cluster1,0.7209302325581395,0.7335972850678734,0.7234848484848485,0.7184942716857612,0.8192640692640693,0.8037871976114049
DDB2,0.813953488372093,0.8133116883116883,0.8146739130434782,0.813550135501355,0.8858695652173914,0.8805650016904819
DDX43,0.6162790697674418,0.5596359070935342,0.5584975369458128,0.558974358974359,0.4944581280788177,0.6602241409959605
DEDD2---Cluster1,0.7558139534883721,0.758888888888889,0.7525745257452574,0.75311004784689,0.8382113821138211,0.7555974119661322
DES,0.6511627906976745,0.6051475204017577,0.6013309134906231,0.6028325123152709,0.6563823351482152,0.79744861385962
DHX58,0.7093023255813954,0.6984953703703703,0.692156862745098,0.6943852167732764,0.7658263305322128,0.6210608537035653
DIRAS3---Cluster1,0.5581395348837209,0.5603070175438596,0.5595238095238095,0.5571815718157183,0.571969696969697,0.5902278220588907
DMBX1,0.7209302325581395,0.7378151260504202,0.7315875613747954,0.7203252032520326,0.8166939443535188,0.8317762145046905
DNMT3A---Cluster2,0.5813953488372093,0.578319783197832,0.5797021511307225,0.5777414075286416,0.6370656370656371,0.5477141530750802
DOK2,0.6976744186046512,0.714366515837104,0.7059782608695653,0.696195652173913,0.760054347826087,0.7009124636931937
DOK5---Cluster1,0.7093023255813954,0.7118036403750689,0.7077922077922079,0.7073635497481965,0.7559523809523809,0.7329139971691172
DOK7---Cluster1,0.7674418604651163,0.7667748917748918,0.7679347826086957,0.7669376693766938,0.8364130434782608,0.816664616657022
DPP7---Cluster1,0.7790697674418605,0.7825968357883251,0.7803030303030303,0.7788005956409909,0.8338744588744589,0.8204233663075551
DSCAML1---Cluster1,0.5813953488372093,0.514821536600121,0.5160655737704918,0.5141242937853107,0.4668852459016393,0.273406108248146
DSE---Cluster1,0.6395348837209303,0.6406926406926408,0.6418439716312057,0.6390957086774063,0.7397708674304418,0.7122160036157169
DSG2---Cluster1,0.6046511627906976,0.5411173885750157,0.5411173885750157,0.5411173885750157,0.5624607658505963,0.7470975501306781
DUSP1---Cluster2,0.6395348837209303,0.6369565217391304,0.6374795417348609,0.6371308016877637,0.7002182214948172,0.7455241747463774
DUSP23,0.6395348837209303,0.5163214061519146,0.5257936507936508,0.5036306088251722,0.5882936507936507,0.22110192736935844
DUSP5,0.8023255813953488,0.8037280701754386,0.800271002710027,0.8010072138287737,0.851490514905149,0.8295299540864212
DYNLT3,0.6511627906976745,0.5416393442622951,0.5498821681068342,0.5419034090909091,0.5970149253731344,0.8308109220557934
EFCAB1---Cluster1,0.6046511627906976,0.5703125,0.5559954751131222,0.5498768472906403,0.5656108597285068,0.6223565327770073
EFEMP1---Cluster1,0.7325581395348837,0.7336043360433604,0.7332251082251082,0.7325219743069642,0.8111471861471862,0.7775364345607952
EFEMP2---Cluster1,0.6395348837209303,0.6395348837209303,0.6396103896103896,0.6394861392832996,0.6525974025974026,0.5973671492798437
EGLN2---Cluster1,0.6627906976744186,0.6114532019704433,0.6136220966729441,0.6124320124320124,0.6315128688010044,0.46537255758862767
EHD2---Cluster2,0.5813953488372093,0.5798319327731092,0.5772357723577235,0.575657894736842,0.6157181571815719,0.6373315843693916
EHD3---Cluster2,0.5232558139534884,0.5211038961038961,0.5218487394957982,0.5179767600820232,0.5579831932773109,0.5169470701249769
ELL3---Cluster1,0.686046511627907,0.676672384219554,0.6716666666666666,0.673279864921908,0.71,0.6262489777057278
EMILIN1---Cluster2,0.627906976744186,0.5242966751918159,0.5178907721280603,0.5113636363636364,0.5618330194601382,0.7308535180225455
EMILIN3---Cluster1,0.6976744186046512,0.6959349593495935,0.6972176759410802,0.6961956521739131,0.7424986361156574,0.739159672313637
EMP3---Cluster1,0.7441860465116279,0.7447154471544715,0.7441860465116279,0.7440476190476191,0.8025959978366685,0.7761419930822133
ENG---Cluster1,0.7441860465116279,0.742415885273028,0.739770867430442,0.7406798245614035,0.7795962902345881,0.7749562036773948
ENTPD2---Cluster1,0.5930232558139535,0.5426867545511613,0.5404761904761904,0.5408085430968725,0.580952380952381,0.7291727732008727
EPB41L3,0.7209302325581395,0.7191558441558441,0.725,0.7184942716857611,0.7627777777777778,0.6332447888062147
EPHA2---Cluster1,0.627906976744186,0.6282894736842105,0.6266233766233766,0.6260869565217391,0.6753246753246753,0.6751134896686037
ERBB2---Cluster2,0.7325581395348837,0.7341736694677872,0.7271739130434782,0.7281099656357388,0.775,0.7727031726584193
EREG---Cluster2,0.6744186046511628,0.6794871794871795,0.6535087719298246,0.6516203703703705,0.6496710526315789,0.6589210385136294
ERRFI1,0.7558139534883721,0.639016393442623,0.7103174603174603,0.6518218623481781,0.6468253968253969,0.3576700040011983
ESAM---Cluster1,0.7093023255813954,0.7056022408963585,0.7012061403508771,0.7025044970250449,0.7384868421052632,0.7220822067820089
