,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.813953488372093,0.8168021680216802,0.8188761593016912,0.8138528138528138,0.917075831969449,0.9091874001945777
cluster_1,0.872093023255814,0.872093023255814,0.8822222222222222,0.8712399618892065,0.9116666666666666,0.882910729500024
cluster_2,0.813953488372093,0.8072829131652661,0.8072829131652661,0.8072829131652661,0.9070028011204481,0.8373807757498336
