,cluster_0,cluster_1,cluster_2
nucleus_contrast_mean_Median,0.0033390970338358734,0.003426441435153324,0.0030616352911406654
nucleus_contrast_mean_Inter_Quartile_Range,0.004302428731771703,0.0016760470848945072,0.004258478245319638
nucleus_contrast_mean_Robust_Skewness,0.002492958160192933,0.002310095775372856,0.0035628736292002056
nucleus_contrast_mean_Robust_Kurtosis,0.005853198688738164,0.006353177286072724,0.007579161558371965
nucleus_curvature_s1_sd_Median,0.022027689744050765,0.020649499397851455,0.021598600052781674
nucleus_curvature_s1_sd_Inter_Quartile_Range,0.002792330975189082,0.002736711119641038,0.0026025186190717104
nucleus_curvature_s1_sd_Robust_Skewness,0.00558089460744441,0.0024680755686258458,0.0038570094585930205
nucleus_curvature_s1_sd_Robust_Kurtosis,0.00339246908036702,0.005830590931699226,0.006070501735237868
nucleus_deviation_from_polygon_convexity_Median,0.0,0.0,0.0
nucleus_deviation_from_polygon_convexity_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_gradient_mean_Median,0.002605635047883932,0.006203190121109671,0.003717778296528064
nucleus_gradient_mean_Inter_Quartile_Range,0.003390927128228605,0.0026881659484084665,0.005060871976851573
nucleus_gradient_mean_Robust_Skewness,0.01044413037219736,0.013022982054468248,0.009590383251763302
nucleus_gradient_mean_Robust_Kurtosis,0.0020373059581489114,0.0021585329512666253,0.0026571977193918382
nucleus_gradient_sd_Median,0.007502329046287325,0.003044947025389964,0.0036932655174705736
nucleus_gradient_sd_Inter_Quartile_Range,0.004320257734151794,0.0035499998931051253,0.0023325565980501983
nucleus_gradient_sd_Robust_Skewness,0.004058911782255701,0.001742190637928877,0.0025524741633905145
nucleus_gradient_sd_Robust_Kurtosis,0.004028403538960113,0.006023906552568249,0.003969423664620261
nucleus_intensity_mean_Median,0.00927876377730264,0.005819328470969737,0.004353671429948134
nucleus_intensity_mean_Inter_Quartile_Range,0.0043544504390753535,0.005637784723782706,0.0037566433766861316
nucleus_intensity_mean_Robust_Skewness,0.015606800041239953,0.012801199304999608,0.010042650245438397
nucleus_intensity_mean_Robust_Kurtosis,0.004217159168546137,0.0034418879325322695,0.003487340493759002
nucleus_intensity_sd_Median,0.004086853879371772,0.006404996968908093,0.005327556640621317
nucleus_intensity_sd_Inter_Quartile_Range,0.0032580030569584247,0.0032623251784567792,0.0031035595291319888
nucleus_intensity_sd_Robust_Skewness,0.0031579538353295857,0.0029888050361637285,0.003991580521160093
nucleus_intensity_sd_Robust_Kurtosis,0.002631091675825367,0.0047093621296518725,0.002786324516782227
nucleus_intensity_total_Median,0.006240111389493516,0.005292462962023458,0.004938714307100018
nucleus_intensity_total_Inter_Quartile_Range,0.011416034526723498,0.013385843833539269,0.007099315249090362
nucleus_intensity_total_Robust_Skewness,0.0035000400997286783,0.012220599937539201,0.007022657001313144
nucleus_intensity_total_Robust_Kurtosis,0.004673393449523628,0.003185694274679968,0.0066931634174127765
nucleus_major_axis_Median,0.001092962230278775,0.0009107466833157016,0.0014908299190702716
nucleus_major_axis_Inter_Quartile_Range,0.018451633493771415,0.006115198458117731,0.014992959658272654
nucleus_major_axis_Robust_Skewness,0.0014491072797309715,0.000929671478120167,0.0016275371006967397
nucleus_major_axis_Robust_Kurtosis,0.00376367816131263,0.004598036725749459,0.004429380467149304
nucleus_max_curvature_s1_Median,0.030552253478756924,0.03503504292718762,0.03127150462397357
nucleus_max_curvature_s1_Inter_Quartile_Range,0.007181048176074448,0.00955400652218377,0.004832714250506436
nucleus_max_curvature_s1_Robust_Skewness,0.0038262920547342946,0.0014955373670120051,0.003132063959797862
nucleus_max_curvature_s1_Robust_Kurtosis,0.027534455067653306,0.03010964655788555,0.03175077789339647
nucleus_minor_axis_Median,0.0008972278814481235,0.00037964404357075757,0.0005254322879446866
nucleus_minor_axis_Inter_Quartile_Range,0.0007670239995116345,7.962520521288973e-05,0.0007028941536078191
nucleus_minor_axis_Robust_Skewness,0.0006569565244854952,0.0007291981607927991,0.00046291641926956705
nucleus_minor_axis_Robust_Kurtosis,0.001591647781838491,0.0027011852319418074,0.001059142555201636
nucleus_orientation_Median,0.005551862952815538,0.00500320310356217,0.0042786496456274775
nucleus_orientation_Inter_Quartile_Range,0.00208595806104006,0.001204968246337173,0.002252080572835098
nucleus_orientation_Robust_Skewness,0.006230930778807985,0.002853418814457655,0.004341237695551267
nucleus_orientation_Robust_Kurtosis,0.0021661609076561207,0.001132597099183356,0.001980244811240605
nucleus_perimeter_Median,0.0013335957883351616,0.0007150985266995419,0.001183590541738601
nucleus_perimeter_Inter_Quartile_Range,0.005471788207726139,0.010266777990002559,0.0054556325847378104
nucleus_perimeter_Robust_Skewness,0.002349134555347609,0.0010006131960467355,0.001439080104903214
nucleus_perimeter_Robust_Kurtosis,0.004896586081427236,0.00557513656109876,0.0025811027101147635
nucleus_texture_feature_0_mean_Median,0.0033685440451379878,0.002350883709092891,0.0032758592038751393
nucleus_texture_feature_0_mean_Inter_Quartile_Range,0.0032915558847062642,0.0030295640975014303,0.00267413742677926
nucleus_texture_feature_0_mean_Robust_Skewness,0.005399574929451658,0.006252597230157434,0.009384670823204825
nucleus_texture_feature_0_mean_Robust_Kurtosis,0.0019936081131130996,0.0018322517493200448,0.002066582386463812
