,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.8611111111111112,0.45588235294117646,0.4696969696969697,0.46268656716417916,0.4545454545454545,0.17063492063492064
cluster_1,0.8611111111111112,0.45588235294117646,0.4696969696969697,0.46268656716417916,0.5959595959595959,0.2222222222222222
cluster_2,0.5277777777777778,0.5278637770897833,0.5277777777777778,0.5274131274131274,0.4984567901234568,0.4925633215356001
