,accuracy,precision,recall,f1score,AUC,AP
PLSCR4,0.6627906976744186,0.6839488636363636,0.6412984178941625,0.6316644513365824,0.7354064375340971,0.7238034885148323
PLXDC1---Cluster1,0.627906976744186,0.6291666666666667,0.6179347826086956,0.6145658263305321,0.7233695652173913,0.7622045495464789
PLXNB1---Cluster1,0.6162790697674418,0.5527472527472528,0.5428571428571428,0.5401069518716577,0.5723214285714286,0.40718406023082604
PMP22---Cluster1,0.7558139534883721,0.7505175983436853,0.7100694444444444,0.7193473193473193,0.7743055555555556,0.7400045098650235
PNPLA4,0.6395348837209303,0.5461711711711712,0.5248033877797943,0.5036306088251723,0.676950998185118,0.8173469003214981
PODXL---Cluster1,0.6976744186046512,0.7019675925925926,0.6896739130434782,0.6894444444444444,0.8277173913043478,0.8625476926499576
POLE4,0.5813953488372093,0.5777173913043478,0.5783991228070176,0.5777414075286416,0.6633771929824561,0.646584223220842
POU4F1---Cluster1,0.5930232558139535,0.5613425925925926,0.5621700879765396,0.561671763506626,0.6175953079178885,0.518581722501437
PPIA,0.8372093023255814,0.8396739130434783,0.8382034632034632,0.8371212121212122,0.9042207792207793,0.9109729972845323
PPIC---Cluster1,0.7790697674418605,0.8068181818181819,0.7420168067226891,0.7507246376811594,0.9159663865546219,0.9436866840391456
PPIL5---Cluster2,0.7906976744186046,0.7921568627450981,0.784506273867976,0.7865416436845009,0.9105291871249318,0.8984799579175043
PPM1M,0.8372093023255814,0.8432017543859649,0.8387445887445888,0.8368563685636856,0.8722943722943722,0.8154265538130171
PPP1R3B---Cluster1,0.8372093023255814,0.8393367638650657,0.827357970215113,0.831372549019608,0.8913403199117484,0.9274316713177315
PRDX1---Cluster1,0.813953488372093,0.813550135501355,0.813550135501355,0.813550135501355,0.8953929539295393,0.9156388120895785
PRKCDBP---Cluster1,0.7558139534883721,0.7712121212121212,0.7046883933676387,0.7136514983351832,0.7821612349914236,0.8439489296448226
PRPH,0.8255813953488372,0.8614532019704433,0.8181571815718157,0.8184888138455044,0.9197831978319784,0.9142439480388063
PRSS23---Cluster2,0.8604651162790697,0.8610038610038611,0.8570649208947081,0.8585526315789473,0.927986906710311,0.9479303307290703
PSMA7---Cluster1,0.6511627906976745,0.6525974025974026,0.6546052631578947,0.6504065040650406,0.6995614035087718,0.6250938202104467
PSMB10---Cluster1,0.7906976744186046,0.7866884888161484,0.7898510755653613,0.787828947368421,0.8383894098179813,0.7639468018831357
PSMB2---Cluster1,0.7325581395348837,0.7327380952380952,0.7156646442360728,0.7188343994314144,0.8174296745725318,0.7592467629879521
PSMB8---Cluster2,0.7325581395348837,0.7225063938618925,0.6553571428571429,0.6633191489361702,0.7660714285714286,0.8606331270218276
PTGFRN,0.7790697674418605,0.771551724137931,0.7521440823327616,0.7586767094963818,0.8276157804459692,0.7219348461830897
PTGS1---Cluster1,0.7325581395348837,0.7334969994544462,0.7316017316017316,0.7316510649843984,0.8116883116883117,0.8088304515191213
PTP4A3,0.7558139534883721,0.7521739130434782,0.7559293987865416,0.75311004784689,0.8538334252619967,0.7787563547463643
PTPN14---Cluster1,0.7790697674418605,0.7790697674418605,0.7792207792207793,0.7790398918187964,0.8674242424242424,0.8436857483463341
PTPN18---Cluster2,0.8255813953488372,0.8273322422258592,0.8246753246753247,0.8249898249898249,0.9042207792207793,0.9029883524040498
PTPN7---Cluster1,0.7325581395348837,0.6915151515151515,0.6012820512820513,0.604004004004004,0.6990384615384615,0.84661314187425
PTPN9,0.8023255813953488,0.8035714285714286,0.8060556464811783,0.802084743468255,0.877795962902346,0.8425650843379966
PTRF,0.8372093023255814,0.8331521739130434,0.8405555555555555,0.8349780701754386,0.87,0.7535719581907617
PYCARD---Cluster1,0.7674418604651163,0.7595238095238095,0.746606334841629,0.7511574074074074,0.842760180995475,0.9184921643155967
RAB27A---Cluster1,0.8023255813953488,0.7938822184105203,0.7907239819004526,0.792181947405828,0.8410633484162896,0.778044069684833
RAB32---Cluster1,0.7209302325581395,0.7062146892655368,0.6878216123499142,0.6928571428571428,0.8210405946255004,0.8972658888512143
RAB33B---Cluster1,0.8488372093023255,0.8488372093023255,0.849025974025974,0.848816768086545,0.9301948051948052,0.9282805147839883
RAB34---Cluster1,0.7790697674418605,0.7375,0.7616393442622951,0.7460761460761461,0.8590163934426229,0.9451414619801426
RAB36,0.7790697674418605,0.7714932126696833,0.76890756302521,0.7700858308709722,0.8624649859943977,0.9096584391050336
RAB38,0.7209302325581395,0.700595238095238,0.6950231481481481,0.6973607038123167,0.779513888888889,0.6358434444498055
RAB3D---Cluster1,0.7906976744186046,0.7849999999999999,0.7849999999999999,0.7849999999999999,0.831111111111111,0.7064988667229322
RAB42,0.813953488372093,0.813550135501355,0.813550135501355,0.813550135501355,0.8737127371273713,0.9003778860661795
RAC2,0.6046511627906976,0.5106534090909091,0.5096153846153846,0.508736559139785,0.5570512820512821,0.7850521744672684
