,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.7325581395348837,0.7316017316017316,0.7334969994544462,0.7316510649843984,0.7932351336606656,0.8429221638654651
cluster_1,0.6976744186046512,0.6976744186046512,0.6993998908892526,0.6970189701897018,0.785051827605019,0.8338666071571881
cluster_2,0.686046511627907,0.683739837398374,0.6858552631578947,0.6839526337280523,0.763157894736842,0.8258470190220142
