,cluster_0,cluster_1,cluster_2
nucleus_contrast_mean_Median,0.003153073337333383,0.002612388256874476,0.0013052262695872447
nucleus_contrast_mean_Inter_Quartile_Range,0.0035092212137853183,0.0023780875008016394,0.005381368162500685
nucleus_contrast_mean_Robust_Skewness,0.0023702402027745723,0.0023750821746987773,0.001466431255799957
nucleus_contrast_mean_Robust_Kurtosis,0.007738239903039802,0.005586553116700097,0.003508046577358344
nucleus_curvature_s1_sd_Median,0.02283768130798506,0.027325829089874465,0.022895982871937254
nucleus_curvature_s1_sd_Inter_Quartile_Range,0.0025141793616298173,0.002930092724246079,0.003789784962292132
nucleus_curvature_s1_sd_Robust_Skewness,0.003531336792269849,0.004778625164674657,0.006854763233432808
nucleus_curvature_s1_sd_Robust_Kurtosis,0.004179148838083996,0.005644223522840013,0.0015394050081605146
nucleus_deviation_from_polygon_convexity_Median,0.0,0.0,0.0
nucleus_deviation_from_polygon_convexity_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_gradient_mean_Median,0.0009481152457917515,0.0018442826006085196,0.003414635044047315
nucleus_gradient_mean_Inter_Quartile_Range,0.004278844511816541,0.003373215869315625,0.0018416695969790434
nucleus_gradient_mean_Robust_Skewness,0.01744051966178276,0.012386832072403568,0.015974009426936706
nucleus_gradient_mean_Robust_Kurtosis,0.00282527200793808,0.00183448468753152,0.002991033945532379
nucleus_gradient_sd_Median,0.004957812176041896,0.007985327419251825,0.010545888614050123
nucleus_gradient_sd_Inter_Quartile_Range,0.0021056516699490798,0.00310554882782431,0.0012534489015243076
nucleus_gradient_sd_Robust_Skewness,0.00036356507510695526,0.0019449328706261891,0.0024674392572880573
nucleus_gradient_sd_Robust_Kurtosis,0.004927658295873559,0.0030600691726668946,0.002839798300766216
nucleus_intensity_mean_Median,0.00332036026933603,0.0057629070502400225,0.007307548930352836
nucleus_intensity_mean_Inter_Quartile_Range,0.004044108819462315,0.0034516157059598465,0.007059225185950773
nucleus_intensity_mean_Robust_Skewness,0.00981122676368781,0.01226737102441047,0.010667870397428019
nucleus_intensity_mean_Robust_Kurtosis,0.0015673341898283827,0.0025268230312692087,0.003180329255469784
nucleus_intensity_sd_Median,0.0014991857883883421,0.004444415127257691,0.002834111476238275
nucleus_intensity_sd_Inter_Quartile_Range,0.0045965863322443515,0.001948845502621141,0.0027204971052410304
nucleus_intensity_sd_Robust_Skewness,0.004498112812389051,0.002887913468407237,0.0032480750326587754
nucleus_intensity_sd_Robust_Kurtosis,0.004272355723178291,0.003937905807351317,0.0021356453637211685
nucleus_intensity_total_Median,0.0030874820710974677,0.003630453979249704,0.0033853196117941673
nucleus_intensity_total_Inter_Quartile_Range,0.0034363437420428166,0.0060750453179218445,0.008254871830636508
nucleus_intensity_total_Robust_Skewness,0.005330367920988585,0.00485910641860502,0.0067059284791940055
nucleus_intensity_total_Robust_Kurtosis,0.0007552502774346878,0.0035274646307429285,0.0011282171880509756
nucleus_major_axis_Median,0.0021824050245527245,0.001163811312708759,0.0011384383561879165
nucleus_major_axis_Inter_Quartile_Range,0.017875142663299107,0.01592833483434505,0.006413167700086118
nucleus_major_axis_Robust_Skewness,0.00012307957436005732,0.000931473238919746,0.0006761931368058885
nucleus_major_axis_Robust_Kurtosis,0.003144584584231955,0.0011705477930183063,0.0020473851476817237
nucleus_max_curvature_s1_Median,0.03575589567888718,0.04031257153995929,0.029046293195182493
nucleus_max_curvature_s1_Inter_Quartile_Range,0.004429363829961629,0.006338809968898783,0.0037250419565462616
nucleus_max_curvature_s1_Robust_Skewness,0.0040099267417104635,0.004536339713718519,0.004005293514722034
nucleus_max_curvature_s1_Robust_Kurtosis,0.03849070653989272,0.03480235421907256,0.03819688637163038
nucleus_minor_axis_Median,0.0004390380624189175,0.0007725120248081027,0.0015712641090800564
