,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.7558139534883721,0.765857694429123,0.7619565217391304,0.7555164478137268,0.8739130434782609,0.8448041478150559
cluster_1,0.7441860465116279,0.7456709956709957,0.7489035087719298,0.7436314363143632,0.8459429824561403,0.8294749488793073
cluster_2,0.7093023255813954,0.7083333333333333,0.710038188761593,0.7083163749830417,0.7864157119476268,0.7725852132091667
