,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.5555555555555556,0.5555555555555556,0.55625,0.5541795665634675,0.5625,0.5387652237468414
cluster_1,0.8611111111111112,0.5833333333333334,0.9285714285714286,0.6043956043956044,0.8857142857142857,0.2
cluster_2,0.8888888888888888,0.6666666666666666,0.9411764705882353,0.71875,0.9558823529411764,0.7
