,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.7558139534883721,0.7559523809523809,0.7558139534883721,0.7557809330628803,0.826392644672796,0.8239174682521864
cluster_1,0.8023255813953488,0.8060556464811783,0.8035714285714286,0.802084743468255,0.8858225108225107,0.8829480671892928
cluster_2,0.7325581395348837,0.7325581395348837,0.7326839826839827,0.7325219743069642,0.8365800865800865,0.8472804653257549
