,cluster_0,cluster_1,cluster_2
nucleus_deviation_from_polygon_convexity_Inter_Quartile_Range,0.7797042104651883,0.5031341550845257,0.7564131740668961
nucleus_gradient_mean_Median,0.0,0.0,0.0
nucleus_gradient_mean_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_gradient_mean_Robust_Skewness,2.3793543557507886,-0.1128656727202324,0.145178477795143
nucleus_gradient_mean_Robust_Kurtosis,-0.16393020168102623,-0.2379793707251929,-0.08367943914577623
nucleus_gradient_sd_Median,0.0,0.5640141684840486,0.0
nucleus_gradient_sd_Inter_Quartile_Range,4.929612139119336,2.508307280866634,2.5076858336435564
nucleus_gradient_sd_Robust_Skewness,-2.550582121918869,0.0,0.0
nucleus_gradient_sd_Robust_Kurtosis,1.7633850621379457,2.6048993079225626,3.626230901612423
nucleus_intensity_mean_Median,1.350912264663501,0.6855800158593801,0.0
nucleus_intensity_mean_Inter_Quartile_Range,0.0,0.0,-0.40966766054834297
nucleus_intensity_mean_Robust_Skewness,3.7073857124223104,2.993657819719325,0.11245018817645551
nucleus_intensity_mean_Robust_Kurtosis,-2.045729321530064,0.0,-1.073832803423271
nucleus_intensity_sd_Median,-1.489467993756124,-0.3986729607038504,0.0
nucleus_intensity_sd_Inter_Quartile_Range,-0.33942224859431636,-0.591490527760584,-2.9081718625935964
nucleus_intensity_sd_Robust_Skewness,0.0,2.3233535130068748,0.0
nucleus_intensity_sd_Robust_Kurtosis,0.2595745152297297,0.0,0.0
nucleus_intensity_total_Median,0.0,0.0,0.0
nucleus_intensity_total_Inter_Quartile_Range,-1.260080395885552,-2.4420285175899568,-5.871530359314489
nucleus_intensity_total_Robust_Skewness,-2.7580036486140056,-1.8440415500721936,-2.2658095314715654
nucleus_intensity_total_Robust_Kurtosis,-0.3577993088917782,-0.4975742331655625,-1.0588616222573835
nucleus_major_axis_Median,-4.424431166762088,-3.216876044723139,-0.6680518596155601
nucleus_major_axis_Inter_Quartile_Range,1.7478645647713487,-1.4866993969963425,0.0
nucleus_major_axis_Robust_Skewness,-0.8440013084219603,-2.652615723459208,-2.798793187349275
nucleus_major_axis_Robust_Kurtosis,-0.08337575190519654,-0.371596041866867,1.5963390474290868
nucleus_max_curvature_s1_Median,0.0,-1.8802092781850142,-0.32937687325620324
nucleus_max_curvature_s1_Inter_Quartile_Range,0.007692346866808957,1.6592898956497018,0.0
nucleus_max_curvature_s1_Robust_Skewness,-0.2678795083399569,-0.5151854281975364,0.0
nucleus_max_curvature_s1_Robust_Kurtosis,-1.8733185107038965,0.7911471858101036,0.0
nucleus_minor_axis_Median,-2.722510770108237,0.0,1.1339424414602333
nucleus_minor_axis_Inter_Quartile_Range,3.189792298067865,2.5958599560589826,2.147906765761517
nucleus_minor_axis_Robust_Skewness,-1.3865062670485875,0.01205799635372643,0.0
nucleus_minor_axis_Robust_Kurtosis,0.301121912444205,-0.2716285002834309,-0.42794997881025515
nucleus_orientation_Median,0.0,0.10239348659188828,0.0
nucleus_orientation_Inter_Quartile_Range,2.481247424808895,0.0,0.0
nucleus_orientation_Robust_Skewness,-0.28643059682736344,-0.925209465681798,0.01007081010172917
nucleus_orientation_Robust_Kurtosis,4.6554266643477265,2.1444443182410406,0.0
nucleus_perimeter_Median,-0.28522410725700037,0.0,0.0
nucleus_perimeter_Inter_Quartile_Range,0.0,-2.1941210383339533,-5.752153561283103
nucleus_perimeter_Robust_Skewness,-0.07030595833126156,2.0500266255195423,1.2614811763126024
nucleus_perimeter_Robust_Kurtosis,0.0,-0.06381685599271673,-1.0642344876966003
nucleus_texture_feature_0_mean_Median,-0.797801700545518,-0.2763805319589266,0.0
nucleus_texture_feature_0_mean_Inter_Quartile_Range,0.0,-0.36801987563768007,-1.7645802313266186
nucleus_texture_feature_0_mean_Robust_Skewness,-1.015044982418244,-2.8544238523052345,-2.0361384128667095
nucleus_texture_feature_0_mean_Robust_Kurtosis,-4.043873300251506,-2.9675803873663584,-6.153649851966221
nucleus_texture_feature_0_sd_Median,0.0,0.0,0.0
nucleus_texture_feature_0_sd_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_texture_feature_0_sd_Robust_Skewness,0.0,-1.5740442692051029,-1.2525454535812581
nucleus_texture_feature_0_sd_Robust_Kurtosis,0.0,-1.0448801877339355,-3.0474785635414685
nucleus_texture_feature_1_mean_Median,-1.687349500047434,-0.8560247238620403,0.0
nucleus_texture_feature_1_mean_Inter_Quartile_Range,-1.1881515276873027,-0.7683012001552947,0.0
nucleus_texture_feature_1_mean_Robust_Skewness,4.138162283106685,7.202866774007052,9.46841052006575
nucleus_texture_feature_1_mean_Robust_Kurtosis,2.3878557416787163,2.6951656116311167,3.980044209872921
nucleus_texture_feature_1_sd_Median,-0.7093204508691522,-0.3214243536020736,0.0
nucleus_texture_feature_1_sd_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_texture_feature_1_sd_Robust_Skewness,-0.8061654624927551,-3.241841123176342,-3.820112331302954
nucleus_texture_feature_1_sd_Robust_Kurtosis,2.7103192651905155,3.806493597307267,7.912671136205453
nucleus_texture_feature_10_mean_Median,0.0,0.0,0.0
nucleus_texture_feature_10_mean_Inter_Quartile_Range,1.2885966338338517,0.7506093827609377,0.0
nucleus_texture_feature_10_mean_Robust_Skewness,5.515752535132012,1.8218623903484972,5.126241861488992
nucleus_texture_feature_10_mean_Robust_Kurtosis,0.0,0.0,0.0
nucleus_texture_feature_10_sd_Median,2.8516658380399362,0.0,0.0
nucleus_texture_feature_10_sd_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_texture_feature_10_sd_Robust_Skewness,0.16187060283834032,0.0,2.7355042261580365
nucleus_texture_feature_10_sd_Robust_Kurtosis,0.0,0.0,0.0
nucleus_texture_feature_11_mean_Median,0.0,0.0,0.0
nucleus_texture_feature_11_mean_Inter_Quartile_Range,0.6643229733454362,1.664530270866798,3.332953764680584
nucleus_texture_feature_11_mean_Robust_Skewness,1.8004918000184578,2.5779716492307707,7.612560596481715
nucleus_texture_feature_11_mean_Robust_Kurtosis,-2.461290941390461,-2.5455384166265413,-0.027637497910683824
nucleus_texture_feature_11_sd_Median,0.0,-0.14005405379122315,0.0
nucleus_texture_feature_11_sd_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_texture_feature_11_sd_Robust_Skewness,3.266576304109578,1.3338619349782488,2.798221688967841
nucleus_texture_feature_11_sd_Robust_Kurtosis,0.0,0.0,-2.6402260128622723
nucleus_texture_feature_2_mean_Median,0.0,0.0,0.0
nucleus_texture_feature_2_mean_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_texture_feature_2_mean_Robust_Skewness,-2.8762153679637885,-2.1529042472095052,-3.7815626246276346
nucleus_texture_feature_2_mean_Robust_Kurtosis,-0.30544989590550026,0.0,0.12106867709463638
nucleus_texture_feature_2_sd_Median,0.0,0.0,0.0
nucleus_texture_feature_2_sd_Inter_Quartile_Range,0.0,0.0,0.27746575983090077
nucleus_texture_feature_2_sd_Robust_Skewness,0.0,0.0,0.1132074808047704
nucleus_texture_feature_2_sd_Robust_Kurtosis,2.0062176929445217,0.0,0.0
nucleus_texture_feature_3_mean_Median,0.0,0.0,0.0
nucleus_texture_feature_3_mean_Inter_Quartile_Range,1.1777208610109633,0.0,0.0
nucleus_texture_feature_3_mean_Robust_Skewness,-3.0897880952443724,-2.3600284636943667,-2.6441320613816837
nucleus_texture_feature_3_mean_Robust_Kurtosis,-2.1125504642840007,0.0,-2.173723070199777
nucleus_texture_feature_3_sd_Median,0.0,0.0,0.0
nucleus_texture_feature_3_sd_Inter_Quartile_Range,0.0,0.0,1.8919828440013042
nucleus_texture_feature_3_sd_Robust_Skewness,-4.180243686258475,-0.9209867310882249,-3.2649738959357566
nucleus_texture_feature_3_sd_Robust_Kurtosis,0.0,0.7771044567568793,-0.8370328700943839
nucleus_texture_feature_4_mean_Median,-1.2441798390806738,-1.418855042923958,-0.6346376610232954
nucleus_texture_feature_4_mean_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_texture_feature_4_mean_Robust_Skewness,2.1893254162718634,1.716922338884393,0.0
nucleus_texture_feature_4_mean_Robust_Kurtosis,-0.10242362667569894,-1.0652955190754756,-0.8031558123661505
nucleus_texture_feature_4_sd_Median,-0.41162461169971115,-0.29387642531968244,-1.3696660437310297
nucleus_texture_feature_4_sd_Inter_Quartile_Range,-2.2238731401140823,0.0,0.0
nucleus_texture_feature_4_sd_Robust_Skewness,0.0,-0.4876274562416719,2.6873911384746654
nucleus_texture_feature_4_sd_Robust_Kurtosis,-0.005894273041382944,0.0,0.0
nucleus_texture_feature_5_mean_Median,0.0,0.0,0.0
nucleus_texture_feature_5_mean_Inter_Quartile_Range,0.3095500561957137,0.6722043343099466,0.0
nucleus_texture_feature_5_mean_Robust_Skewness,-0.8897302891898846,0.0,0.0
nucleus_texture_feature_5_mean_Robust_Kurtosis,0.0,-0.40682563073859734,-2.2495634762914483
nucleus_texture_feature_5_sd_Median,0.0,0.0,0.0
nucleus_texture_feature_5_sd_Inter_Quartile_Range,0.6650012796480843,0.0,0.0
nucleus_texture_feature_5_sd_Robust_Skewness,-0.8884093316637012,-1.2254321564308746,-0.6076799884117563
nucleus_texture_feature_5_sd_Robust_Kurtosis,0.9106822300765353,3.5318927259431967,5.308810718429944
nucleus_texture_feature_6_mean_Median,0.0,0.0,0.0
nucleus_texture_feature_6_mean_Inter_Quartile_Range,0.344410511213097,0.0,0.0
nucleus_texture_feature_6_mean_Robust_Skewness,0.0,0.0,0.0
nucleus_texture_feature_6_mean_Robust_Kurtosis,0.07999353424188194,0.0,0.0
nucleus_texture_feature_6_sd_Median,0.0,0.0,0.0
nucleus_texture_feature_6_sd_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_texture_feature_6_sd_Robust_Skewness,-1.3546755024426436,0.0,0.0
nucleus_texture_feature_6_sd_Robust_Kurtosis,1.7586835409343005,0.1904858440970027,1.876451949699091
nucleus_texture_feature_7_mean_Median,-0.1726229227546868,-0.42732390943285015,0.0
nucleus_texture_feature_7_mean_Inter_Quartile_Range,0.3585103574331151,0.6546353953462176,0.0
nucleus_texture_feature_7_mean_Robust_Skewness,3.8429385949620283,2.7225615335383044,2.690837238799326
nucleus_texture_feature_7_mean_Robust_Kurtosis,-2.57825274953556,-1.3138750358791493,0.0
nucleus_texture_feature_7_sd_Median,0.0,-0.31095382319423026,0.0
nucleus_texture_feature_7_sd_Inter_Quartile_Range,0.11641196181173873,0.1155181906919808,0.0
nucleus_texture_feature_7_sd_Robust_Skewness,0.0,0.5992332361019275,0.0
nucleus_texture_feature_7_sd_Robust_Kurtosis,1.2491502902600542,1.3114943736037898,0.0
nucleus_texture_feature_8_mean_Median,-1.9759287987425362,-1.219826974068077,0.0
nucleus_texture_feature_8_mean_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_texture_feature_8_mean_Robust_Skewness,-3.888169981625256,-0.8546828291579468,-6.401878226054767
nucleus_texture_feature_8_mean_Robust_Kurtosis,0.0,-0.3155913734606805,-0.750425307539094
nucleus_texture_feature_8_sd_Median,0.0,-0.9314387150232905,0.0
nucleus_texture_feature_8_sd_Inter_Quartile_Range,-2.988344408468436,-0.8235346019963924,0.0
