,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.7906976744186046,0.7945652173913043,0.7945652173913043,0.7906976744186046,0.9005434782608696,0.8994591859641361
cluster_1,0.8023255813953488,0.8056910569105691,0.8092105263157895,0.8020847434682551,0.8969298245614035,0.9142137825114082
cluster_2,0.7906976744186046,0.7906976744186047,0.7932351336606656,0.7902439024390244,0.8685215493726133,0.8743072846820487
