,accuracy,precision,recall,f1score,AUC,AP
DCTD---Cluster1,0.813953488372093,0.8232405891980361,0.8268063982349697,0.8138528138528138,0.8643132928847215,0.7937626846813832
DDB2,0.8488372093023255,0.851219512195122,0.8521739130434782,0.848816768086545,0.8804347826086956,0.856914153205011
DDX43,0.5697674418604651,0.47230113636363635,0.475517890772128,0.4720424755267961,0.4783427495291902,0.6829331212116051
DEDD2---Cluster1,0.7906976744186046,0.7895021645021645,0.7933114035087719,0.7896739130434783,0.8459429824561404,0.7838001651957855
DES,0.7093023255813954,0.6790683605565637,0.6761904761904762,0.6775161241937903,0.7452380952380953,0.8533941954403444
DHX58,0.6976744186046512,0.6651026392961876,0.6702964307320024,0.6672619047619047,0.7580157289776165,0.6029533447038593
DIRAS3---Cluster1,0.6395348837209303,0.6382113821138211,0.6385869565217391,0.6383123049789716,0.692391304347826,0.6673498221429202
DMBX1,0.7209302325581395,0.7186982901268616,0.7163120567375887,0.7171052631578947,0.7255864702673214,0.7793948413398756
DNMT3A---Cluster2,0.6627906976744186,0.6595394736842105,0.6587561374795418,0.6590567327409433,0.7261320240043645,0.690022785169871
DOK2,0.8023255813953488,0.8023255813953488,0.8064692982456141,0.8016551349884683,0.8848684210526316,0.8667660454075303
DOK5---Cluster1,0.813953488372093,0.8188761593016912,0.8168021680216802,0.8138528138528138,0.8715447154471545,0.8481528366683446
DOK7---Cluster1,0.8372093023255814,0.8376623376623377,0.8376623376623377,0.8372093023255814,0.8658008658008658,0.8295240335196485
DPP7---Cluster1,0.813953488372093,0.8157181571815718,0.8157181571815718,0.8139534883720929,0.8476964769647696,0.8427440408449707
DSCAML1---Cluster1,0.6744186046511628,0.6025137470542027,0.5819209039548022,0.5845410628019324,0.6629001883239172,0.5088271972511472
DSE---Cluster1,0.686046511627907,0.6902439024390243,0.6950000000000001,0.684981684981685,0.6994444444444444,0.569070926946168
DSG2---Cluster1,0.6395348837209303,0.5842490842490842,0.5684523809523809,0.5679792578188301,0.6803571428571429,0.8169020125779758
DUSP1---Cluster2,0.6395348837209303,0.6524122807017544,0.6557422969187675,0.6390957086774063,0.6666666666666666,0.7325291860460158
DUSP23,0.627906976744186,0.4991830065359477,0.4993279569892473,0.495970695970696,0.5719086021505376,0.3175865393843942
DUSP5,0.7906976744186046,0.7945652173913043,0.7945652173913043,0.7906976744186046,0.8755434782608695,0.8545284789172001
DYNLT3,0.6046511627906976,0.42114236999147486,0.43223443223443225,0.42576590730557734,0.4695970695970696,0.7955977131886551
EFCAB1---Cluster1,0.6162790697674418,0.5086410054988217,0.507051282051282,0.5034120734908137,0.5108974358974359,0.688025170311908
EFEMP1---Cluster1,0.7906976744186046,0.7960526315789473,0.7922077922077921,0.7902439024390244,0.850108225108225,0.84601846651201
EFEMP2---Cluster1,0.7558139534883721,0.7525745257452574,0.758888888888889,0.75311004784689,0.783888888888889,0.7053443246912325
EGLN2---Cluster1,0.7441860465116279,0.7030759573132455,0.7030759573132455,0.7030759573132455,0.8053986189579408,0.6641899718491047
EHD2---Cluster2,0.6976744186046512,0.6990950226244343,0.691304347826087,0.6916712630998345,0.6989130434782609,0.6883215097839425
EHD3---Cluster2,0.6395348837209303,0.6355555555555557,0.6331151118385161,0.6335395189003437,0.6857610474631751,0.6338356866016814
ELL3---Cluster1,0.7441860465116279,0.7291781577495864,0.7436950146627566,0.7324660633484164,0.8287390029325513,0.7041172119729978
EMILIN1---Cluster2,0.7325581395348837,0.5653153153153153,0.5455616653574233,0.5474719743765729,0.5993715632364494,0.8041661355279391
EMILIN3---Cluster1,0.8023255813953488,0.803873431533006,0.8014069264069263,0.8016551349884683,0.8252164502164502,0.8328101225562659
EMP3---Cluster1,0.8372093023255814,0.853781512605042,0.8422764227642277,0.8364130434782608,0.8682926829268293,0.8377606229973968
ENG---Cluster1,0.7674418604651163,0.7674418604651163,0.7697763229678123,0.7669376693766938,0.8161483906164757,0.7921697741733119
ENTPD2---Cluster1,0.6976744186046512,0.6710622710622711,0.636950146627566,0.6416666666666666,0.7454545454545455,0.8367021608178961
EPB41L3,0.7790697674418605,0.7778711484593838,0.7719298245614035,0.773903417739034,0.7944078947368421,0.7252161984737987
EPHA2---Cluster1,0.6976744186046512,0.6972222222222222,0.6929347826086957,0.693530701754386,0.8070652173913043,0.8437083209501669
ERBB2---Cluster2,0.7093023255813954,0.7234604105571847,0.7061688311688312,0.7025044970250449,0.7824675324675325,0.7961477581842468
EREG---Cluster2,0.7674418604651163,0.7572222222222222,0.7618778280542986,0.7591036414565827,0.7980769230769231,0.845887302433186
ERRFI1,0.7674418604651163,0.6756383712905452,0.6999214454045561,0.684981684981685,0.8106834249803614,0.665350649124756
ESAM---Cluster1,0.7790697674418605,0.778888888888889,0.7738679759956355,0.7753951890034364,0.8221494817239497,0.8320628237313104
ESM1---Cluster1,0.7209302325581395,0.6601307189542484,0.6256410256410256,0.6335227272727273,0.6884615384615385,0.8461871358211767
ESPNL,0.8023255813953488,0.8043981481481481,0.790126861555433,0.7942873223582383,0.8334252619966906,0.8549309011990386
EYA2---Cluster2,0.7441860465116279,0.6884452510586812,0.7149758454106281,0.6967948717948719,0.8060731538992408,0.6192301313567612
EYA4---Cluster2,0.7674418604651163,0.7694429123000551,0.7647696476964769,0.7654118930714675,0.8395663956639566,0.8660725367308524
F13A1---Cluster1,0.7790697674418605,0.7803030303030303,0.7825968357883251,0.7788005956409909,0.8303327877795963,0.7570778149998336
F2RL2---Cluster1,0.8023255813953488,0.8023255813953488,0.8105555555555556,0.8010072138287736,0.856111111111111,0.7527380465741136
F3---Cluster1,0.8372093023255814,0.8472145615002757,0.8411924119241192,0.8368563685636857,0.9018970189701897,0.8848892600548165
FAAH,0.6046511627906976,0.5106534090909091,0.5096153846153846,0.508736559139785,0.5794871794871794,0.3766090456634144
