,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.813953488372093,0.8127777777777778,0.8086622807017544,0.8102592388306673,0.8574561403508772,0.8211882684950735
cluster_1,0.8023255813953488,0.8009868421052632,0.7995090016366613,0.8001367053998634,0.8663393344244408,0.8239144869183086
cluster_2,0.7093023255813954,0.7054347826086957,0.7084942084942085,0.7060833902939168,0.8174296745725318,0.7724319157867154
