,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.7674418604651163,0.7691056910569105,0.7691056910569105,0.7674418604651163,0.8466124661246612,0.8349660828789587
cluster_1,0.7674418604651163,0.7694429123000551,0.7647696476964769,0.7654118930714675,0.8216802168021681,0.7913418296271708
cluster_2,0.7906976744186046,0.7922077922077921,0.7960526315789473,0.7902439024390244,0.8223684210526315,0.7586712816614344
