,cluster_0,cluster_1,cluster_2
nucleus_curvature_s1_sd_Inter_Quartile_Range,0.004532964858858219,0.0,0.005216424512671417
nucleus_curvature_s1_sd_Robust_Skewness,0.010028009808485979,0.0,0.0026633930685051464
nucleus_curvature_s1_sd_Robust_Kurtosis,0.002819764363525136,0.0,0.0034721051932704973
nucleus_deviation_from_polygon_convexity_Median,0.0,0.0,0.0
nucleus_deviation_from_polygon_convexity_Inter_Quartile_Range,0.0,0.0,0.0
nucleus_gradient_mean_Median,0.004735717272962926,0.0,0.003514718709521799
nucleus_gradient_mean_Inter_Quartile_Range,0.0016303876302905208,0.0,0.00351207951666856
nucleus_gradient_mean_Robust_Skewness,0.006774265014903518,0.0,0.0036445849915545687
nucleus_gradient_mean_Robust_Kurtosis,0.002386514805253275,0.0,0.002651268792674791
nucleus_gradient_sd_Median,0.012487162816414652,0.0,0.007528534113008017
nucleus_gradient_sd_Inter_Quartile_Range,0.005294213395212198,0.027387408280987097,0.003582237021725737
nucleus_gradient_sd_Robust_Skewness,0.007089545412950836,0.0,0.012711413516753317
nucleus_gradient_sd_Robust_Kurtosis,0.0034048660266168696,0.0,0.0036483844093375584
nucleus_intensity_mean_Median,0.005829015567646293,0.0,0.006096769715679187
nucleus_intensity_mean_Inter_Quartile_Range,0.006461882208106114,0.0,0.006911516621715585
nucleus_intensity_mean_Robust_Skewness,0.007957725110197206,0.0,0.003696628571455574
nucleus_intensity_mean_Robust_Kurtosis,0.002175948712940994,0.0,0.005519970175960533
nucleus_intensity_sd_Median,0.0031084952266861093,0.0,0.003919426930716913
nucleus_intensity_sd_Inter_Quartile_Range,0.0035151978812320685,0.026199251199251188,0.005086520177014605
nucleus_intensity_sd_Robust_Skewness,0.00591355726484822,0.0020560259614308503,0.0053208215863277866
nucleus_intensity_sd_Robust_Kurtosis,0.002376604309753969,0.0,0.004278539057791784
nucleus_intensity_total_Median,0.006152207354201547,0.0,0.004869907794823434
nucleus_intensity_total_Inter_Quartile_Range,0.005754061341177755,0.0,0.012065571692347229
nucleus_intensity_total_Robust_Skewness,0.0026847301048743117,0.0,0.004634598465604025
nucleus_intensity_total_Robust_Kurtosis,0.005903628442357745,0.031895047240777526,0.014992888068865567
nucleus_major_axis_Median,0.00136925673527438,0.0,0.003074260953007392
nucleus_major_axis_Inter_Quartile_Range,0.0005859673321137804,0.0,0.002150141729945087
nucleus_major_axis_Robust_Skewness,0.0005045353719868291,0.0,0.004171139169590265
nucleus_major_axis_Robust_Kurtosis,0.0031070180049125344,0.0,0.0023693536997092006
nucleus_max_curvature_s1_Median,0.012394653588464458,0.0,0.0033772875616008367
nucleus_max_curvature_s1_Inter_Quartile_Range,0.00259084386040417,0.0,0.0033092849493109836
nucleus_max_curvature_s1_Robust_Skewness,0.0013330423725712792,0.0,0.003982544446050773
nucleus_max_curvature_s1_Robust_Kurtosis,0.004860709431075449,0.0,0.003703103807130495
nucleus_minor_axis_Median,0.0010627522868095908,0.0,0.0005441686780496104
nucleus_minor_axis_Inter_Quartile_Range,0.0015658045041016377,0.0,0.0016722707482376001
nucleus_minor_axis_Robust_Skewness,0.0004268169614753095,0.0,0.0008122808435954251
nucleus_minor_axis_Robust_Kurtosis,0.002776396359182645,0.015652211184525363,0.0021690466504642072
nucleus_orientation_Median,0.004571515189731664,0.0,0.008005770357057199
nucleus_orientation_Inter_Quartile_Range,0.011454974551315921,0.03920885302029835,0.005382363326204343
nucleus_orientation_Robust_Skewness,0.0033931249214464733,0.0,0.004479833142386167
nucleus_orientation_Robust_Kurtosis,0.01729151338394006,0.0,0.0044416851292484036
nucleus_perimeter_Median,0.002192677220218463,0.008922558922558924,0.0019537352996566565
nucleus_perimeter_Inter_Quartile_Range,0.001053782383369777,0.0,0.003046639001039577
nucleus_perimeter_Robust_Skewness,0.0008010606677858765,0.0,0.005017488322231129
nucleus_perimeter_Robust_Kurtosis,0.0057365658691718915,0.00994227994227994,0.0034907162906479892
nucleus_texture_feature_0_mean_Median,0.002082199471534674,0.0,0.0035067482342490833
nucleus_texture_feature_0_mean_Inter_Quartile_Range,0.003588710376053954,0.0,0.0027238200822820836
nucleus_texture_feature_0_mean_Robust_Skewness,0.005724145967805818,0.0,0.0030348097936351596
nucleus_texture_feature_0_mean_Robust_Kurtosis,0.002301499615780998,0.0,0.002569831305379325
nucleus_texture_feature_0_sd_Median,0.004128884594145216,0.0,0.007838280445518719
nucleus_texture_feature_0_sd_Inter_Quartile_Range,0.0032596644489653226,0.0,0.004998047220172027
nucleus_texture_feature_0_sd_Robust_Skewness,0.001973289204349207,0.015991787180860532,0.0035727935309361955
nucleus_texture_feature_0_sd_Robust_Kurtosis,0.002625694603303435,0.0022633854694923405,0.0045534686221647275
nucleus_texture_feature_10_mean_Median,0.0035284574843084536,0.004536561506480801,0.0038831430014747213
nucleus_texture_feature_10_mean_Inter_Quartile_Range,0.0027467322222972804,0.0,0.005386379726106041
nucleus_texture_feature_10_mean_Robust_Skewness,0.001931772731640491,0.010019007565012407,0.0037847479345188527
nucleus_texture_feature_10_mean_Robust_Kurtosis,0.0024209783653856617,0.0,0.0036028918905379103
nucleus_texture_feature_10_sd_Median,0.0037695017259412617,0.0,0.006202707283683369
nucleus_texture_feature_10_sd_Inter_Quartile_Range,0.0036400123887788587,0.0,0.003187495081668372
nucleus_texture_feature_10_sd_Robust_Skewness,0.0009487568719336221,0.0,0.0022687379658914864
nucleus_texture_feature_10_sd_Robust_Kurtosis,0.0018217815830736063,0.019879893855740512,0.005682672419276881
nucleus_texture_feature_11_mean_Median,0.0015278241420799402,0.023066476967484425,0.002281396370030891
nucleus_texture_feature_11_mean_Inter_Quartile_Range,0.002075443349118782,0.0,0.004511616844958422
nucleus_texture_feature_11_mean_Robust_Skewness,0.0012745488946525883,0.0,0.003840621033057087
nucleus_texture_feature_11_mean_Robust_Kurtosis,0.0009994947526768571,0.0,0.0024308368634574783
nucleus_texture_feature_11_sd_Median,0.0027085849438245706,0.0,0.0037758053727225886
nucleus_texture_feature_11_sd_Inter_Quartile_Range,0.0022791606748092273,0.0,0.0034471697680133915
nucleus_texture_feature_11_sd_Robust_Skewness,0.002295726867275982,0.0,0.002769984007434771
nucleus_texture_feature_11_sd_Robust_Kurtosis,0.0017314866183049174,0.0,0.0027694395164220183
nucleus_texture_feature_1_mean_Median,0.0037359306949589065,0.0,0.0017329607346203368
nucleus_texture_feature_1_mean_Inter_Quartile_Range,0.0012056804552530442,0.0,0.0028895587480112185
nucleus_texture_feature_1_mean_Robust_Skewness,0.002068971467507626,0.0,0.002097554978482518
nucleus_texture_feature_1_mean_Robust_Kurtosis,0.002867063425871432,0.0,0.003013799900875099
nucleus_texture_feature_1_sd_Median,0.007001418049514159,0.0,0.0058637260305931865
nucleus_texture_feature_1_sd_Inter_Quartile_Range,0.0031744836560329884,0.0,0.0019135100906567631
nucleus_texture_feature_1_sd_Robust_Skewness,0.0026419929554584655,0.0,0.0023987458679345344
nucleus_texture_feature_1_sd_Robust_Kurtosis,0.009462662351132805,0.0,0.00314352996964843
nucleus_texture_feature_2_mean_Median,0.0033240473455775615,0.0,0.0030938668335839976
nucleus_texture_feature_2_mean_Inter_Quartile_Range,0.001826336891985987,0.0,0.002220306135117606
nucleus_texture_feature_2_mean_Robust_Skewness,0.002326972334556291,0.0,0.002475858102711627
nucleus_texture_feature_2_mean_Robust_Kurtosis,0.002515196141475107,0.0,0.0025715233388025013
nucleus_texture_feature_2_sd_Median,0.0032114433187775114,0.0,0.004924105887838361
nucleus_texture_feature_2_sd_Inter_Quartile_Range,0.006267921692323712,0.0,0.002549265371551128
nucleus_texture_feature_2_sd_Robust_Skewness,0.0026959858821171754,0.00561556750051684,0.001954984046838975
nucleus_texture_feature_2_sd_Robust_Kurtosis,0.003645135224857353,0.0,0.0023451991128326764
nucleus_texture_feature_3_mean_Median,0.004575326408821159,0.0,0.00270321430975803
nucleus_texture_feature_3_mean_Inter_Quartile_Range,0.002257730612083751,0.0,0.0030130883941529027
nucleus_texture_feature_3_mean_Robust_Skewness,0.004467681189505984,0.0,0.0025444629597188373
nucleus_texture_feature_3_mean_Robust_Kurtosis,0.002475584737408856,0.013688016528925623,0.002114099673017662
nucleus_texture_feature_3_sd_Median,0.006686112353504235,0.0,0.0033828780569017704
nucleus_texture_feature_3_sd_Inter_Quartile_Range,0.0036079829230955592,0.0,0.001916309110935559
nucleus_texture_feature_3_sd_Robust_Skewness,0.005169302300570783,0.011471861471861472,0.0020279435355680686
nucleus_texture_feature_3_sd_Robust_Kurtosis,0.002015563996534749,0.0,0.004536343622513471
nucleus_texture_feature_4_mean_Median,0.0007501768339076947,0.0,0.0038150996166001296
nucleus_texture_feature_4_mean_Inter_Quartile_Range,0.0027477880595802376,0.0,0.006905358518016669
nucleus_texture_feature_4_mean_Robust_Skewness,0.0011748850732888321,0.0,0.003474132805712519
nucleus_texture_feature_4_mean_Robust_Kurtosis,0.00377490437785884,0.0,0.004366198147629359
nucleus_texture_feature_4_sd_Median,0.003911266660090128,0.0,0.0039332547419553
nucleus_texture_feature_4_sd_Inter_Quartile_Range,0.005200607257137791,0.0,0.0031359596101867998
nucleus_texture_feature_4_sd_Robust_Skewness,0.002866251770701873,0.0,0.0018579886291173343
nucleus_texture_feature_4_sd_Robust_Kurtosis,0.003197298927366879,0.008111417202326294,0.003976931634245031
nucleus_texture_feature_5_mean_Median,0.001981091480447971,0.0,0.0022922113005919894
nucleus_texture_feature_5_mean_Inter_Quartile_Range,0.003639328703553187,0.0,0.004337142567778138
nucleus_texture_feature_5_mean_Robust_Skewness,0.00500876329471484,0.0,0.0035006751454481093
nucleus_texture_feature_5_mean_Robust_Kurtosis,0.0006802968738351676,0.0,0.004357968082896219
nucleus_texture_feature_5_sd_Median,0.004206535055712249,0.0,0.003904730394513456
nucleus_texture_feature_5_sd_Inter_Quartile_Range,0.0036634821354510055,0.0,0.002644217416373749
nucleus_texture_feature_5_sd_Robust_Skewness,0.0016546629978382542,0.0,0.0024787884559309145
nucleus_texture_feature_5_sd_Robust_Kurtosis,0.0016486993585881683,0.0,0.003981130137494623
nucleus_texture_feature_6_mean_Median,0.0034561851811518965,0.0,0.002409942212837795
nucleus_texture_feature_6_mean_Inter_Quartile_Range,0.0034118231005770814,0.0,0.0035383323467901902
nucleus_texture_feature_6_mean_Robust_Skewness,0.0015656796479045709,0.0,0.0036922901464578337
nucleus_texture_feature_6_mean_Robust_Kurtosis,0.0023924423022983377,0.0,0.012835406914078902
nucleus_texture_feature_6_sd_Median,0.004483334507453514,0.0,0.007208141151761746
nucleus_texture_feature_6_sd_Inter_Quartile_Range,0.004957711323571635,0.0,0.0029429836574276854
nucleus_texture_feature_6_sd_Robust_Skewness,0.0017279882260684228,0.0,0.0037098045168190417
nucleus_texture_feature_6_sd_Robust_Kurtosis,0.002630719383756846,0.0,0.006055765584666859
nucleus_texture_feature_7_mean_Median,0.003548308113271493,0.0,0.0022371347575276495
nucleus_texture_feature_7_mean_Inter_Quartile_Range,0.00420814586575722,0.0,0.0022408594925419738
nucleus_texture_feature_7_mean_Robust_Skewness,0.00454010484572225,0.0,0.004775933358171008
nucleus_texture_feature_7_mean_Robust_Kurtosis,0.0024154505570304135,0.0,0.004048187081164751
nucleus_texture_feature_7_sd_Median,0.005031704469625362,0.013971805871407913,0.005160287078969849
nucleus_texture_feature_7_sd_Inter_Quartile_Range,0.007551058325122699,0.0,0.0026673139158150177
nucleus_texture_feature_7_sd_Robust_Skewness,0.00677393660881508,0.03954866136034733,0.002993049958972095
nucleus_texture_feature_7_sd_Robust_Kurtosis,0.003927128696013487,0.0,0.004220049798364551
nucleus_texture_feature_8_mean_Median,0.0018902892677677531,0.0,0.002836687943923656
nucleus_texture_feature_8_mean_Inter_Quartile_Range,0.003556196196971179,0.012637564196625092,0.003231697442483234
nucleus_texture_feature_8_mean_Robust_Skewness,0.0018659297701179663,0.004990061721937452,0.0021385088800195133
nucleus_texture_feature_8_mean_Robust_Kurtosis,0.0016007958384862046,0.0,0.003927569842828529
nucleus_texture_feature_8_sd_Median,0.002917358018634932,0.0,0.0036339940080040932
nucleus_texture_feature_8_sd_Inter_Quartile_Range,0.002856026099088252,0.0008057497244990513,0.004300579311971117
