,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.7325581395348837,0.7346883468834688,0.7353260869565217,0.7325219743069642,0.7831521739130435,0.7965620297117622
cluster_1,0.7558139534883721,0.756910569105691,0.7564935064935066,0.7557809330628803,0.8306277056277056,0.8133301280729479
cluster_2,0.7093023255813954,0.7092140921409213,0.7088744588744589,0.7089481521591986,0.7613636363636365,0.760740624525615
