,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.5833333333333334,0.5833333333333333,0.5857142857142856,0.5804195804195804,0.5746031746031746,0.5434223701135465
cluster_1,0.7222222222222222,0.5185185185185185,0.5454545454545454,0.5,0.5757575757575758,0.1217072687660923
cluster_2,0.8611111111111112,0.59375,0.6212121212121212,0.6043956043956044,0.8787878787878787,0.5277777777777778
