,accuracy,precision,recall,f1score,AUC,AP
cluster_0,0.7777777777777778,0.5333333333333333,0.546875,0.535483870967742,0.671875,0.21263227513227512
cluster_1,0.75,0.5267857142857143,0.5606060606060606,0.5171385991058122,0.6161616161616161,0.14957264957264957
cluster_2,0.5555555555555556,0.5714285714285714,0.56875,0.5541795665634675,0.621875,0.6625562407363879
